Surface habitable,Surface du terrain,Chambres,Meublé,Type de cuisine,Surface du jardin,Terrasse,Surface de la terrasse,Nombre de façades,État du bâtiment,Combien de feux ouverts ?,Piscine,Salles de bains,Toilettes,Dressing,Cave,Bureau,Salon,Parkings intérieurs,Parkings extérieurs,Salle à manger,Salles de douche,Buanderie,Année de construction,id,transactionType,type,subtype,zip,price,état
None,None,2,None,Équipée,None,None,None,2,À rénover,None,None,1,2,None,None,None,None,None,None,Oui,None,None,None,9307477,for sale,house,house,6001,60000,to renovate
80,2416,3,None,Équipée,2416,None,None,4,À rénover,None,None,None,None,None,None,None,None,None,None,Oui,None,None,None,9307373,for sale,house,house,1350,100000,to renovate
188,None,3,Non,Semi-équipée,None,None,None,2,Bon,None,None,1,2,None,None,None,None,None,None,None,None,None,None,9015515,for sale,house,house,6001,130000,good
81,443,2,Non,Semi-équipée,350,None,None,3,À rénover,None,None,1,None,None,None,None,None,None,1,None,None,None,None,9307814,for sale,house,country cottage,4557,139000,to renovate
140,328,4,None,Pas équipée,None,Oui,None,4,À rénover,None,None,1,2,None,Oui,None,None,21,None,None,None,None,1978,9308649,for sale,house,house,5150,195000,to renovate
155,1945,3,None,Semi-équipée,None,None,None,4,À rénover,None,None,None,2,None,Oui,None,None,None,2,Oui,1,Oui,1953,9307409,for sale,house,house,3511,265000,to renovate
167,1125,3,Non,Équipée,None,None,None,4,À rafraîchir,1,None,1,None,None,Oui,None,None,2,None,None,None,None,1985,9308488,for sale,house,house,1360,345000,to be done up
175,194,3,Non,Équipée,None,None,None,2,None,None,None,1,1,None,None,None,None,None,None,None,None,None,None,9308558,for sale,house,house,9000,415000,None
198,3030,2,Non,None,None,Oui,None,4,Excellent état,None,None,1,2,Non,None,Non,None,None,None,None,None,None,1997,9308821,for sale,house,mixed use building,9600,449000,as new
312,99,4,None,None,None,None,None,1,Fraîchement rénové,None,None,3,3,None,None,None,None,None,None,None,None,None,1919,9307327,for sale,house,exceptional property,2640,550000,just renovated
240,1707,7,None,Équipée,1648,None,None,4,À rénover,None,None,1,3,None,Oui,None,None,None,None,None,1,None,1994,9292035,for sale,house,villa,6670,103200,to renovate
150,52,7,Non,None,None,None,None,2,À rafraîchir,None,None,5,None,None,None,None,None,None,None,Oui,None,None,None,9291992,for sale,house,house,1050,550000,to be done up
255,753,2,Non,Équipée,None,None,None,3,Bon,None,None,1,2,None,Oui,None,None,1,1,None,None,None,None,9295355,for sale,house,house,7141,160000,good
144,193,4,Non,None,None,None,None,2,None,None,None,1,2,None,Oui,None,None,None,1,None,None,None,1938,9295809,for sale,house,house,8530,215000,None
146,324,3,Non,None,None,None,None,3,None,None,None,1,1,None,None,None,None,2,2,None,None,None,1964,9296404,for sale,house,house,8870,219000,None
100,1000,2,Non,None,680,None,None,4,Bon,None,None,1,None,None,None,None,None,None,None,Oui,None,None,None,9235298,for sale,house,house,3470,275000,good
210,700,5,None,Hyper équipée,500,None,30,4,À rafraîchir,None,None,2,2,None,None,None,None,1,2,None,1,None,1979,9296143,for sale,house,villa,3080,745000,to be done up
150,121,3,Non,Hyper équipée,None,Oui,None,None,Bon,None,None,None,1,Non,None,None,None,None,None,None,None,None,None,9300954,for sale,house,house,8800,185000,good
130,308,3,Non,Équipée,None,None,None,None,Bon,None,None,None,1,Non,Oui,None,None,None,None,None,None,None,None,9256344,for sale,house,house,8530,209000,good
92,404,3,Non,Semi-équipée,None,None,None,None,À rafraîchir,None,None,None,1,Non,None,None,None,None,None,None,None,None,None,9302049,for sale,house,house,8210,249000,to be done up
264,376,5,Non,Équipée,None,Oui,None,None,À rafraîchir,None,None,None,1,Non,None,None,None,None,None,None,None,None,None,9301965,for sale,house,house,8020,285000,to be done up
229,1117,4,Non,Hyper équipée,None,Oui,None,None,Bon,None,None,None,1,Non,Oui,None,None,None,None,None,None,None,None,9302067,for sale,house,house,8780,317500,good
200,900,5,Non,Équipée,900,Oui,None,4,Fraîchement rénové,None,None,1,2,Oui,None,None,None,None,1,None,None,None,None,9302450,for sale,house,house,4560,325000,just renovated
None,560,4,Non,Semi-équipée,None,None,None,3,À rénover,None,None,None,None,None,Oui,None,None,None,None,None,None,None,1962,9302270,for sale,house,house,8400,325000,to renovate
None,1191,4,Non,None,None,None,None,4,Bon,None,None,1,2,None,None,Oui,None,None,None,None,None,None,1955,9302498,for sale,house,villa,8470,449000,good
None,1191,4,Non,None,None,None,None,4,Bon,None,None,1,2,None,None,Oui,None,None,None,None,None,None,1955,9302497,for sale,house,mixed use building,8470,449000,good
170,100,3,Non,Équipée,None,None,12,2,À rafraîchir,None,None,2,3,None,Oui,None,None,1,None,None,None,None,1900,9300710,for sale,house,house,1050,595000,to be done up
107,190,2,None,None,None,None,None,2,À rénover,None,None,None,2,None,Oui,None,Oui,None,None,Oui,1,None,None,9305282,for sale,house,house,7390,45000,to renovate
62,582,2,Non,Équipée,None,Oui,None,4,Bon,None,None,1,1,None,None,None,None,1,3,None,None,None,1985,9305731,for sale,house,house,6043,180000,good
None,384,3,None,None,None,None,None,3,À rafraîchir,None,None,1,1,None,Oui,None,Oui,2,5,Oui,None,None,None,9305974,for sale,house,house,1480,190000,to be done up
110,70,4,Non,None,None,None,None,2,Bon,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9304839,for sale,house,house,9600,199900,good
175,968,3,Non,Équipée,None,Oui,None,4,À rafraîchir,None,None,1,1,None,None,Oui,None,1,3,Oui,None,None,1966,9306078,for sale,house,villa,1300,375000,to be done up
180,1085,4,None,Équipée,None,None,25,4,Bon,1,None,1,2,None,None,None,None,None,None,None,None,None,1984,9306388,for sale,house,house,9960,399000,good
196,196,4,Non,Hyper équipée,None,None,14,2,Bon,None,None,2,3,None,Oui,None,None,None,None,None,2,None,None,9305523,for sale,house,house,1160,499000,good
200,630,3,None,Équipée,None,None,40,4,Bon,None,None,1,1,None,None,None,None,2,4,None,None,Oui,1968,9309922,for sale,house,house,9190,375000,good
592,3482,4,Non,Hyper équipée,None,None,None,None,Bon,None,None,2,None,None,None,None,None,9,7,None,1,None,1995,9309125,for sale,house,country cottage,1840,1495000,good
134,420,3,Non,Équipée,100,Oui,None,None,Bon,None,None,None,2,Non,Oui,None,None,None,None,None,None,None,None,9311854,for sale,house,house,4357,239000,good
150,800,1,Non,Semi-équipée,800,None,25,4,Bon,None,None,1,2,Non,Oui,Non,None,1,2,None,None,None,1970,9311480,for sale,house,house,6032,255000,good
315,250,3,Non,None,None,None,50,3,À rénover,None,None,1,2,None,Oui,None,None,2,None,None,None,None,1954,9312862,for sale,house,house,9120,470000,to renovate
90,116,4,None,Pas équipée,None,None,None,2,À rénover,None,None,1,None,None,None,None,None,None,None,Oui,None,None,1920,8910582,for sale,house,house,7783,35000,to renovate
168,602,3,None,Équipée,258,Oui,None,4,Bon,None,None,None,2,None,None,Oui,None,1,2,Oui,1,None,1989,9272431,for sale,house,villa,1400,40000,good
168,602,3,None,Équipée,258,Oui,None,4,Bon,None,None,None,2,None,None,Oui,None,1,2,Oui,1,None,1989,9272429,for sale,house,bungalow,1400,40000,good
68,350,1,Non,None,267,None,25,None,None,None,None,1,1,None,None,Oui,None,None,None,None,None,None,None,9214447,for sale,house,house,4102,69500,None
97,None,2,Non,Semi-équipée,None,None,None,2,Bon,None,None,1,1,None,Oui,Oui,None,None,None,None,1,None,1950,9174246,for sale,house,house,7340,70000,good
115,193,3,None,Équipée,None,Oui,None,3,Bon,None,None,1,2,None,None,None,None,1,None,None,None,None,None,9239594,for sale,house,house,4720,90000,good
None,730,2,Non,Semi-équipée,None,None,13,3,Bon,None,None,1,1,None,None,None,None,None,None,None,None,None,None,9074709,for sale,house,house,7300,99000,good
None,364,3,Non,Pas équipée,None,None,None,None,À rafraîchir,None,None,1,1,None,Oui,None,None,1,None,None,None,None,None,9102820,for sale,house,house,6670,100000,to be done up
86,121,2,Non,Semi-équipée,11,None,6,2,Bon,None,None,1,1,None,Oui,None,None,None,None,Oui,1,None,None,9122193,for sale,house,house,7390,100000,good
104,430,2,Non,Semi-équipée,340,Oui,None,3,À rafraîchir,None,None,1,None,None,Oui,None,None,None,None,None,None,None,None,9194785,for sale,house,house,4420,125000,to be done up
155,254,3,Non,Semi-équipée,145,None,16,None,À restaurer,None,None,1,2,None,None,None,None,None,None,None,None,None,None,9075161,for sale,house,house,4102,135000,to restore
96,2560,2,Non,Équipée,2560,None,20,4,Bon,None,None,1,1,Non,Oui,Non,None,1,1,None,None,None,None,9184410,for sale,house,chalet,5377,139000,good
None,706,3,Non,Semi-équipée,None,None,None,None,À rénover,None,None,None,1,None,None,None,None,None,None,Oui,1,None,None,9177725,for sale,house,house,6640,140000,to renovate
130,1,2,Non,Équipée,None,None,None,2,Bon,None,None,2,2,Non,Oui,Non,None,None,None,None,None,None,None,9198260,for sale,house,house,4100,143500,good
179,114,4,Oui,None,None,None,None,None,À rafraîchir,None,None,1,1,Non,None,Non,None,None,None,None,None,None,None,7943896,for sale,house,house,9600,145000,to be done up
90,164,3,Non,Semi-équipée,116,None,None,None,À rénover,None,None,None,1,None,Oui,None,None,None,None,None,None,None,None,9118187,for sale,house,house,2620,149000,to renovate
232,220,5,Non,Semi-équipée,None,None,16,2,Bon,None,None,2,2,None,Oui,None,None,1,None,None,None,None,None,9198528,for sale,house,house,4500,150000,good
220,1,4,Non,Équipée,None,None,None,2,Bon,None,None,1,2,None,Oui,None,None,1,None,None,None,None,None,8824442,for sale,house,house,5070,150000,good
108,220,3,Non,Semi-équipée,120,None,40,2,Fraîchement rénové,None,None,1,1,None,None,None,None,1,None,None,None,None,1930,8891126,for sale,house,house,7700,165000,just renovated
157,600,3,Non,Semi-équipée,480,None,35,3,Bon,None,None,1,2,None,None,None,None,1,None,Oui,None,Oui,1976,9247523,for sale,house,house,5500,167500,good
180,1283,3,Non,Pas équipée,None,None,None,2,None,None,None,1,2,Non,None,Non,None,1,None,None,None,None,1950,9205978,for sale,house,house,6760,187000,None
180,285,3,None,Équipée,175,None,40,2,None,None,None,3,3,None,None,None,None,None,None,Oui,1,Oui,None,9287016,for sale,house,apartment block,4830,195000,None
210,100,6,None,Équipée,None,None,25,2,Fraîchement rénové,None,None,1,2,None,None,None,None,None,None,Oui,1,Oui,1918,9267758,for sale,house,house,6040,199999,just renovated
160,170,4,Non,Équipée,70,None,30,2,Bon,None,None,2,2,None,Oui,None,None,None,None,Oui,2,None,None,9230526,for sale,house,house,6000,215000,good
150,240,3,Non,Équipée,None,Oui,None,None,Bon,None,None,1,1,None,Oui,None,None,None,None,None,None,None,None,9288455,for sale,house,house,8511,219000,good
195,511,3,Non,Équipée,360,None,50,2,Fraîchement rénové,None,None,None,2,Oui,None,None,None,None,None,Oui,1,Oui,1953,9288940,for sale,house,house,9552,219000,just renovated
312,9732,4,Non,Pas équipée,None,None,20,4,À rénover,None,None,1,3,None,Oui,None,None,None,5,None,1,None,None,8951867,for sale,house,mixed use building,4180,229000,to renovate
312,9732,4,Non,Pas équipée,None,None,20,4,À rénover,None,None,1,3,None,Oui,None,None,None,1,None,1,None,None,8877422,for sale,house,house,4180,229000,to renovate
155,700,3,None,Équipée,650,None,30,2,Fraîchement rénové,None,None,None,None,Oui,Oui,None,None,None,None,Oui,1,None,None,9237855,for sale,house,house,6920,239000,just renovated
176,153,3,Non,Équipée,None,None,8,2,Bon,None,None,1,1,None,None,None,None,None,None,None,None,None,1936,9276293,for sale,house,house,8560,248000,good
202,241,3,Non,Hyper équipée,80,None,36,2,None,None,None,2,2,Oui,None,None,None,None,4,Oui,None,Oui,1950,9199584,for sale,house,house,4690,249000,None
165,None,2,Non,Pas équipée,None,None,None,None,À rafraîchir,1,None,2,1,None,None,None,None,None,None,None,None,None,1973,9153950,for sale,house,house,6220,249000,to be done up
210,670,4,Non,Équipée,None,None,None,4,None,None,None,1,3,Non,Oui,Non,None,1,None,None,None,None,1959,9158373,for sale,house,house,6760,250000,None
154,500,3,Non,Semi-équipée,356,None,None,2,À rafraîchir,None,None,1,2,None,None,None,None,1,1,None,None,None,None,9210161,for sale,house,house,4432,259000,to be done up
150,713,4,Non,Équipée,None,None,None,4,None,None,None,1,1,Non,Oui,Non,None,1,None,None,None,None,1947,9108602,for sale,house,house,6730,269000,None
180,650,3,Non,Équipée,250,None,25,4,Bon,None,None,2,2,None,None,Oui,None,2,2,None,2,None,None,9228544,for sale,house,villa,7040,270000,good
125,186,2,Non,Équipée,50,None,None,None,None,1,None,1,1,None,Oui,None,None,2,None,None,None,None,1978,9174171,for sale,house,house,6791,275000,None
230,420,3,Non,Équipée,250,None,20,3,À rénover,1,None,None,2,None,None,None,None,1,3,Oui,1,Oui,1954,9287108,for sale,house,house,9308,275000,to renovate
155,300,4,None,Équipée,200,None,15,3,Fraîchement rénové,None,None,1,1,None,None,None,None,None,1,None,None,Oui,None,9281882,for sale,house,house,9320,285000,just renovated
200,288,6,Non,Équipée,190,None,36,2,Fraîchement rénové,None,None,1,2,None,None,None,None,1,None,None,1,None,2005,9234129,for sale,house,house,7700,289000,just renovated
160,390,5,None,Équipée,170,None,45,3,Bon,None,None,1,1,Oui,None,Oui,None,None,3,Oui,1,Oui,1918,9173896,for sale,house,manor house,5030,295000,good
178,1250,3,None,Pas équipée,None,Oui,None,4,None,None,None,1,2,None,None,None,None,None,3,None,None,None,2019,8999143,for sale,house,house,4550,299000,None
208,194,4,Non,Semi-équipée,None,Oui,None,2,À rénover,None,None,1,2,None,Oui,None,None,3,None,None,None,None,1957,9212778,for sale,house,house,2830,325000,to renovate
266,145,4,None,Équipée,None,Oui,None,2,None,None,None,3,3,None,None,None,None,None,None,None,None,None,None,8945419,for sale,house,house,7090,327000,None
169,90,3,None,Pas équipée,None,None,None,2,À rénover,None,None,1,1,None,None,None,Oui,None,None,None,None,None,None,9276789,for sale,house,house,4800,344000,to renovate
176,115,4,None,Équipée,75,None,16,2,À rafraîchir,None,None,2,2,None,Oui,None,None,None,None,Oui,2,None,None,8793678,for sale,house,house,1970,349000,to be done up
352,603,4,Non,Équipée,None,None,None,4,Bon,None,None,2,None,None,None,None,None,4,2,None,None,None,1982,9266045,for sale,house,house,8480,349000,good
140,2400,3,Non,Pas équipée,2400,Oui,None,4,À rénover,None,None,1,1,Oui,None,Oui,None,2,2,Oui,None,None,1971,9287563,for sale,house,villa,1495,350000,to renovate
177,756,3,Non,None,522,None,None,3,Fraîchement rénové,None,None,1,None,None,None,None,None,None,None,Oui,None,None,1930,9277955,for sale,house,house,3212,350000,just renovated
120,164,4,Non,Américaine équipée,110,None,40,2,Excellent état,None,None,2,2,None,Oui,None,None,None,None,Oui,1,None,1950,9272846,for sale,house,house,5004,350000,as new
117,463,2,None,Équipée,398,None,None,3,À rénover,None,None,1,1,None,None,Oui,None,1,None,None,None,None,1962,9214479,for sale,house,house,1701,358000,to renovate
210,667,3,Non,Hyper équipée,230,None,30,4,Bon,None,None,1,2,None,None,None,None,1,3,None,1,None,None,9167107,for sale,house,house,6060,359000,good
142,90,4,Non,Équipée,None,None,None,None,Bon,None,None,2,2,None,Oui,None,None,None,None,None,None,None,None,8928996,for sale,house,house,6700,360000,good
None,540,4,Non,Semi-équipée,None,None,None,4,À rénover,None,None,1,2,None,None,None,None,1,None,None,None,None,1970,9277310,for sale,house,bungalow,8200,379000,to renovate
250,None,5,Non,Pas équipée,100,None,None,2,Bon,None,None,1,1,None,Oui,Oui,None,None,None,Oui,1,None,1962,9138353,for sale,house,house,1030,410000,good
270,113,6,Non,None,None,None,4,None,None,None,None,None,4,None,Oui,None,None,None,None,None,4,None,1960,8924625,for sale,house,apartment block,6791,420000,None
144,135,5,None,None,65,None,None,3,None,1,None,1,2,None,None,None,None,1,1,None,None,None,1967,9122365,for sale,house,house,1070,435000,None
284,300,4,Non,Hyper équipée,60,None,16,2,Excellent état,None,None,2,4,Oui,None,Oui,None,1,2,Oui,2,Oui,1972,8978392,for sale,house,house,2930,479000,as new
145,None,4,Non,Semi-équipée,None,None,20,3,Bon,None,None,3,3,None,Oui,Oui,None,8,None,None,1,None,1960,9217485,for sale,house,apartment block,1160,490000,good
140,70,4,Non,None,None,None,7,2,À rafraîchir,None,None,3,None,None,None,None,None,None,None,None,None,None,1874,9286794,for sale,house,house,1050,495000,to be done up
270,149,4,Non,Américaine hyper-équipée,None,None,10,2,Bon,None,None,2,3,None,None,Oui,None,1,None,None,None,None,1920,9192914,for sale,house,mixed use building,1200,500000,good
180,140,3,None,Hyper équipée,70,None,30,3,Bon,1,None,2,2,None,Oui,Oui,None,1,2,None,None,None,2008,9248283,for sale,house,house,1330,530000,good
185,2222,3,None,None,None,None,25,4,Bon,None,None,1,1,None,Oui,Oui,None,1,8,None,None,None,1983,9233103,for sale,house,villa,7090,540000,good
235,355,6,None,Américaine hyper-équipée,235,None,20,2,Fraîchement rénové,1,None,None,2,None,None,None,None,1,1,Oui,1,None,1957,9265585,for sale,house,house,1070,550000,just renovated
200,100,5,None,Hyper équipée,35,None,6,2,Excellent état,1,None,1,1,None,Oui,Non,None,2,1,None,1,Oui,1970,8790030,for sale,house,town house,1180,579000,as new
165,800,4,None,Semi-équipée,500,Oui,None,4,À rafraîchir,None,None,2,2,None,None,None,None,1,2,Oui,2,None,1979,9186358,for sale,house,villa,1410,590000,to be done up
None,11131,4,None,Équipée,10558,None,40,3,Bon,None,None,1,2,None,None,Oui,None,None,15,Oui,None,None,None,9232843,for sale,house,farmhouse,7970,590000,good
522,800,4,Non,Hyper équipée,None,None,25,4,None,1,None,2,2,None,Oui,None,None,2,2,None,None,None,1999,9187088,for sale,house,villa,9310,599000,None
175,639,4,None,Hyper équipée,None,None,80,4,Excellent état,None,None,2,2,Oui,None,Oui,None,1,2,None,None,None,1995,9273742,for sale,house,villa,3070,635000,as new
195,146,5,None,Hyper équipée,40,None,18,2,Excellent état,None,None,2,3,None,Oui,Oui,None,1,1,Oui,None,None,1931,9222096,for sale,house,house,1200,690000,as new
292,None,8,Non,Pas équipée,None,None,5,None,Bon,None,None,6,6,None,None,None,None,None,None,None,None,None,1991,9158795,for sale,house,house,4000,690000,good
292,None,8,Non,Pas équipée,None,None,5,None,Bon,None,None,6,6,None,None,None,None,None,None,None,None,None,1991,9158794,for sale,house,apartment block,4000,690000,good
332,828,4,Non,Équipée,None,Oui,None,4,Excellent état,None,None,1,2,None,None,Non,Oui,1,2,None,None,None,2005,9005779,for sale,house,house,9990,779000,as new
